,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,ra,dec,koi_kepmag
2940,FALSE POSITIVE,0,1,1,0,0.678349364,132.16318,0.0066,-0.0066,1.187,3.092,0.463,-0.463,486.0,19.06,1844.0,2737.73,12.0,5569.0,149.0,-166.0,4.566,0.03,-0.17,0.829,285.81662,49.352699,14.261
2941,FALSE POSITIVE,0,1,1,1,1.022028468,132.3717,0.00101,-0.00101,1.247,8.866,0.175,-0.175,1344.5,26.91,1649.0,1755.39,184.5,5445.0,162.0,-162.0,4.456,0.126,-0.168,0.855,298.84119,44.749889,14.592
2942,FALSE POSITIVE,1,0,0,0,0.72359699,131.57754,0.005,-0.005,0.608,1.326,0.114,-0.114,495.6,6.73,4699.0,114645.28,14.8,8855.0,251.0,-376.0,3.818,0.408,-0.102,2.858,291.55807,38.546219,14.338
2943,FALSE POSITIVE,0,1,0,0,1.6156052,131.4952,0.0164,-0.0164,1.149,14.55,1.6,-1.6,1582.0,34.69,2202.0,5539.33,253.1,6770.0,189.0,-283.0,4.15,0.158,-0.193,1.623,295.31842,40.208961,13.391
2944,FALSE POSITIVE,0,0,1,1,1.8913182,132.66252,0.00928,-0.00928,0.439,4.374,0.255,-0.255,202.3,0.9,983.0,221.36,17.6,4476.0,133.0,-133.0,4.627,0.052,-0.024,0.633,290.33362,37.911171,15.171
2945,FALSE POSITIVE,0,0,1,0,2.43585046,132.89661,0.00444,-0.00444,0.471,2.088,0.153,-0.153,60.5,2.6,2544.0,9880.82,14.9,6501.0,177.0,-196.0,3.613,0.328,-0.082,3.247,292.92432,38.44228,13.464
2946,FALSE POSITIVE,0,0,0,1,1.33255441,132.05269,0.00608,-0.00608,0.649,3.828,0.187,-0.187,106.7,1.12,1743.0,2180.2,15.1,6099.0,171.0,-236.0,4.456,0.054,-0.202,1.028,292.6069,45.701408,15.708
2947,FALSE POSITIVE,1,0,0,1,359.1015,415.3142,0.0207,-0.0207,0.317,11.461,0.82,-0.82,496.5,2.37,285.0,1.56,12.9,6373.0,151.0,-207.0,4.438,0.06,-0.18,1.047,291.56772,38.267109,14.821
2948,FALSE POSITIVE,0,1,0,0,0.941840589,131.80464,0.00644,-0.00644,1.198,5.06,0.419,-0.419,388.3,27.05,2200.0,5547.35,23.0,6419.0,177.0,-199.0,4.33,0.124,-0.186,1.142,298.67731,41.640282,13.956
2949,FALSE POSITIVE,0,1,0,1,1.728521892,131.81736,0.00611,-0.00611,0.719,3.361,0.129,-0.129,92.2,1.19,1678.0,1869.82,30.2,5872.0,176.0,-194.0,4.282,0.214,-0.175,1.157,295.5571,40.321209,12.861
2950,FALSE POSITIVE,0,0,1,1,1.89125855,132.6891,0.0208,-0.0208,0.677,5.415,0.447,-0.447,67.9,0.81,1671.0,1839.74,24.8,6569.0,157.0,-197.0,4.41,0.15,-0.165,0.927,290.29932,37.908932,13.517
2951,FALSE POSITIVE,0,1,1,1,8.65312868,136.65308,0.00412,-0.00412,1.185,3.376,0.193,-0.193,508.6,20.38,857.0,127.5,22.6,5880.0,159.0,-194.0,4.525,0.039,-0.208,0.893,289.71487,39.283871,15.534
2952,CONFIRMED,0,0,0,0,30.0899459,149.06413,0.00737,-0.00737,0.907,6.654,0.245,-0.245,242.6,2.25,660.0,44.79,16.6,6056.0,81.0,-90.0,4.332,0.08,-0.12,1.209,291.2562,49.258949,14.881
2953,CONFIRMED,0,0,0,0,9.91937693,136.87361,0.00568,-0.00568,0.163,4.326,0.157,-0.157,186.7,1.32,838.0,116.43,18.8,5688.0,113.0,-101.0,4.415,0.1,-0.1,0.971,289.78052,49.89653,14.534
2954,FALSE POSITIVE,0,0,0,1,0.918510251,131.82791,0.00533,-0.00533,0.622,2.587,0.137,-0.137,52.6,1.77,2795.0,14485.22,20.3,5837.0,79.0,-79.0,3.791,0.24,-0.096,2.338,291.71054,38.96273,13.815
2955,CONFIRMED,0,0,0,0,9.47850818,140.16526,0.0043,-0.0043,0.112,6.154,0.131,-0.131,184.6,1.47,946.0,189.14,26.7,6249.0,174.0,-217.0,4.428,0.054,-0.202,1.076,286.97128,44.708302,14.456
2956,CONFIRMED,0,0,0,0,4.24263096,135.0304,0.00505,-0.00505,0.201,2.582,0.143,-0.143,187.6,1.1,926.0,174.24,15.9,5072.0,81.0,-81.0,4.521,0.054,-0.036,0.825,291.91916,39.02227,14.955
2957,FALSE POSITIVE,1,0,0,1,1.231363214,131.80615,0.00161,-0.00161,0.969,5.8101,0.0807,-0.0807,4774.7,10.75,1699.0,1973.12,112.7,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,290.29623,47.990364,17.661
2958,FALSE POSITIVE,0,0,1,1,0.755101928,131.81199,0.00528,-0.00528,0.464,3.044,0.172,-0.172,119.8,0.91,1763.0,2287.46,18.1,5465.0,164.0,-164.0,4.535,0.057,-0.124,0.819,284.34839,40.72826,15.443
2959,FALSE POSITIVE,0,0,0,1,4.56447463,133.0783,0.00543,-0.00543,0.508,6.415,0.174,-0.174,208.4,1.13,902.0,156.74,42.6,5270.0,158.0,-142.0,4.596,0.032,-0.104,0.77,291.1781,47.322941,14.34
2960,FALSE POSITIVE,0,1,1,0,1.027904857,132.444316,0.000497,-0.000497,1.261,1.6381,0.0208,-0.0208,2381.2,30.48,1653.0,1769.2,117.8,5432.0,204.0,-185.0,4.446,0.144,-0.176,0.872,297.58023,39.702702,15.32
2961,FALSE POSITIVE,1,0,0,0,367.95566,236.4537,0.0269,-0.0269,0.957,21.877,0.732,-0.732,1414.1,3.62,183.0,0.27,13.7,4723.0,141.0,-127.0,4.611,0.036,-0.04,0.696,294.78763,43.739021,15.964
2962,CONFIRMED,0,0,0,0,163.692336,238.76817,0.00531,-0.00531,0.028,6.853,0.189,-0.189,1138.0,2.75,274.0,1.34,21.0,4999.0,79.0,-79.0,4.49,0.077,-0.028,0.843,298.89877,47.463089,15.031
2963,FALSE POSITIVE,1,0,1,0,1.106529843,132.30528,0.00271,-0.00271,0.974,6.258,0.541,-0.541,319.5,1.91,1649.0,1746.73,69.2,5932.0,141.0,-177.0,4.58,0.04,-0.16,0.798,292.93121,45.40427,15.144
2964,FALSE POSITIVE,1,0,0,0,111.741576,166.3408,0.0108,-0.0108,0.057,3.83,0.434,-0.434,238.8,6.88,676.0,49.4,9.9,5267.0,110.0,-173.0,3.338,0.198,-0.144,4.525,292.03525,38.945911,13.075
2965,CONFIRMED,0,0,0,0,198.088873,319.73002,0.00815,-0.00815,0.633,7.955,0.307,-0.307,1027.7,3.24,288.0,1.63,18.0,5275.0,86.0,-79.0,4.397,0.12,-0.08,0.969,286.57617,41.741459,15.717
2966,FALSE POSITIVE,0,1,1,1,1.08193721,131.5344,0.0111,-0.0111,0.168,4.788,0.491,-0.491,115.3,0.77,1385.0,870.17,14.4,4965.0,151.0,-136.0,4.555,0.072,-0.044,0.736,299.0473,46.68557,15.471
2967,FALSE POSITIVE,0,1,1,1,0.73095491,132.2174,0.0132,-0.0132,0.415,2.206,0.459,-0.459,29.6,0.88,2711.0,12770.31,7.5,6454.0,77.0,-83.0,4.163,0.125,-0.125,1.587,289.76492,38.38345,12.028
2968,CONFIRMED,0,0,0,0,6.84978728,134.66167,0.00755,-0.00755,0.954,4.919,0.162,-0.162,139.2,1.83,1081.0,322.19,17.0,6056.0,81.0,-90.0,4.332,0.08,-0.12,1.209,291.2562,49.258949,14.881
2969,FALSE POSITIVE,1,0,1,0,1.111362442,132.30056,0.00802,-0.00802,0.715,6.24,1.6,-1.6,133.9,2.86,2820.0,14894.75,36.8,6486.0,156.0,-176.0,3.872,0.28,-0.1,2.308,295.60934,45.484451,12.845
2970,CONFIRMED,0,0,0,0,28.9060526,158.82431,0.00613,-0.00613,0.863,3.099,0.198,-0.198,99.0,0.79,414.0,6.94,13.3,4657.0,93.0,-93.0,4.641,0.012,-0.048,0.67,294.94858,46.438641,12.485
2971,CONFIRMED,0,0,0,0,8.10503551,135.88389,0.00836,-0.00836,0.353,4.459,0.222,-0.222,209.9,1.45,959.0,199.74,16.5,6201.0,175.0,-197.0,4.472,0.054,-0.216,0.989,287.63547,45.716061,15.353
2972,CONFIRMED,0,0,0,0,8.82715783,139.73416,0.0073,-0.0073,0.249,2.019,0.187,-0.187,368.6,1.67,797.0,95.25,11.1,5550.0,75.0,-83.0,4.539,0.021,-0.112,0.878,288.397,40.213188,15.247
2973,FALSE POSITIVE,0,0,1,0,143.196381,227.3054,0.0136,-0.0136,1.017,10.424,0.686,-0.686,618.1,6.64,380.0,4.95,17.4,6007.0,161.0,-179.0,4.333,0.18,-0.18,1.06,295.53394,39.762249,14.034
2974,FALSE POSITIVE,0,0,1,0,9.089151782,132.0565248,0.008911113748378729,-0.008911113748378729,0.043,3.1886,0.3187360541864822,-0.3187360541864822,110.1,4.35,1848.0,2754.19,7.1,6729.0,184.0,-201.0,3.493,0.36,-0.09,4.099,294.09555,38.885059,12.972
2975,FALSE POSITIVE,0,0,0,1,1.87886973,133.07604,0.00727,-0.00727,0.657,3.876,0.187,-0.187,181.9,1.04,1236.0,553.59,23.9,5448.0,162.0,-146.0,4.613,0.037,-0.112,0.734,297.34418,39.88501,13.907
2976,FALSE POSITIVE,0,0,1,1,0.979161676,132.21831,0.00593,-0.00593,0.634,2.942,0.326,-0.326,160.2,1.03,1548.0,1357.43,20.2,5390.0,159.0,-159.0,4.591,0.03,-0.12,0.78,292.79333,45.628262,15.278
2977,FALSE POSITIVE,0,1,1,0,0.855922327,131.64426,0.00262,-0.00262,0.009,1.514,0.0923,-0.0923,130.9,0.87,1658.0,1782.11,21.1,5437.0,178.0,-146.0,4.539,0.081,-0.09,0.759,298.90161,42.212799,14.663
2978,FALSE POSITIVE,0,0,1,1,25.9528725,154.8736,0.0188,-0.0188,0.741,12.434,0.7,-0.7,164.1,1.53,697.0,55.82,16.9,6370.0,160.0,-192.0,4.41,0.067,-0.216,1.106,293.70847,38.958012,13.812
2979,FALSE POSITIVE,0,1,1,1,0.952374508,132.33436,0.00364,-0.00364,0.013,3.006,0.121,-0.121,204.8,1.13,1435.0,1006.13,33.0,4754.0,143.0,-143.0,4.508,0.084,-0.036,0.821,290.73364,48.207378,15.611
2980,FALSE POSITIVE,1,0,0,0,0.936751792,132.2026,0.00733,-0.00733,0.991,5.658,0.576,-0.576,26.4,2.07,3814.0,50168.18,23.0,7843.0,218.0,-327.0,3.829,0.315,-0.105,2.909,293.71811,41.430939,13.205
2981,FALSE POSITIVE,1,0,0,0,393.34331,264.7706,0.0219,-0.0219,0.2607,9.481,0.975,-0.975,1750.0,2.27,140.0,0.09,21.2,3994.0,62.0,-113.0,4.717,0.07,-0.06,0.554,290.79037,41.26461,15.646
2982,FALSE POSITIVE,0,0,1,0,0.621361411,131.67283,0.0019,-0.0019,0.017,1.0628,0.0619,-0.0619,45.0,1.12,2913.0,17004.65,24.6,6234.0,169.0,-188.0,4.046,0.234,-0.126,1.66,289.98096,43.299492,12.696
2983,FALSE POSITIVE,1,0,0,0,250.23760741,260.3057733,0.008911113748378729,-0.008911113748378729,0.7967733323831242,16.58,0.3187360541864822,-0.3187360541864822,30620.113982326115,129.97391676168758,1148.5956385404788,8485.673643191158,326.634421322691,5727.70681299886,146.2316808787397,-164.97595596755505,4.303515535917901,0.12260846943199885,-0.1426957652840006,1.7792880558722919,290.6102,41.470402,15.974
2984,FALSE POSITIVE,0,0,1,0,0.594310785,131.7595,0.00241,-0.00241,0.161,0.9994,0.0953,-0.0953,112.5,0.91,2068.0,4338.76,15.7,5931.0,158.0,-175.0,4.554,0.036,-0.204,0.845,295.16098,42.799129,15.349
2985,FALSE POSITIVE,1,0,0,0,4.31978105,134.1491,0.0105,-0.0105,0.7702,7.204,0.397,-0.397,65.8,3.87,2111.0,4693.13,23.5,5519.0,163.0,-210.0,3.303,0.244,-0.299,4.368,298.51794,39.924438,12.846
2986,CONFIRMED,0,0,0,0,11.17931581,131.64123,0.00716,-0.00716,0.381,3.103,0.219,-0.219,90.6,1.81,1159.0,426.61,12.0,6292.0,169.0,-169.0,4.014,0.241,-0.111,1.873,293.58087,40.427471,13.352
2987,FALSE POSITIVE,0,0,1,0,1.284991846,132.74087,0.00526,-0.00526,0.485,2.274,0.165,-0.165,29.1,1.17,2491.0,9065.72,15.3,6060.0,180.0,-180.0,3.852,0.315,-0.105,2.106,298.94785,43.539711,12.923
2988,FALSE POSITIVE,1,0,1,0,324.18028,445.8295,0.0411,-0.0411,0.733,18.15,2.1,-2.1,87.9,2.2,382.0,5.01,10.9,5792.0,159.0,-144.0,3.835,0.315,-0.105,2.183,292.85916,38.431931,12.092
2989,FALSE POSITIVE,0,1,1,1,0.530959357,131.73991,0.00432,-0.00432,0.348,2.417,0.128,-0.128,84.4,0.69,1852.0,2764.64,22.0,5325.0,143.0,-159.0,4.607,0.032,-0.097,0.75,288.94131,44.593922,15.049
2990,FALSE POSITIVE,0,1,1,0,0.996864568,132.09898,0.00214,-0.00214,0.644,1.098,0.0819,-0.0819,86.7,0.77,1588.0,1505.33,21.4,5418.0,160.0,-144.0,4.524,0.09,-0.09,0.782,289.97617,38.450489,13.681
2991,FALSE POSITIVE,0,0,1,0,0.673684895,131.61938,0.00679,-0.00679,0.547,1.161,0.365,-0.365,51.1,0.7,2001.0,3803.56,7.0,5645.0,152.0,-169.0,4.453,0.078,-0.182,0.951,291.3591,38.71891,14.42
2992,CONFIRMED,0,0,0,0,56.644452,138.762,0.0128,-0.0128,0.579,16.551,0.56,-0.56,104.6,2.44,733.0,68.37,21.8,6237.0,124.0,-111.0,3.862,0.182,-0.098,2.295,285.96872,41.363564,12.561
2993,FALSE POSITIVE,0,0,1,1,1.710319812,131.60513,0.00507,-0.00507,0.559,2.983,0.129,-0.129,43.6,0.56,1426.0,978.84,19.1,5774.0,77.0,-77.0,4.524,0.053,-0.098,0.825,292.74493,41.93486,13.388
2994,FALSE POSITIVE,1,0,1,0,5.62978034,136.8349,0.00772,-0.00772,0.08,5.847,0.192,-0.192,379.2,1.61,899.0,154.59,19.1,5497.0,180.0,-197.0,4.57,0.027,-0.153,0.839,298.03653,39.90601,15.993
2995,FALSE POSITIVE,0,1,0,0,1.050852976,132.138232,0.00099,-0.00099,1.111,1.6788,0.0207,-0.0207,41694.0,45.89,1791.0,2423.97,143.0,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,291.81998,41.112476,17.172
2996,FALSE POSITIVE,0,0,1,1,1.540398683,131.99063,0.008911113748378729,-0.008911113748378729,0.47,1.5676,0.3187360541864822,-0.3187360541864822,73.0,12.65,4689.0,114263.25,4.8,4971.0,86.0,-161.0,2.373,0.03,-0.03,14.678,286.97745,38.898762,13.254
2997,CONFIRMED,0,0,0,0,3.0570982,134.50122,0.00626,-0.00626,0.104,3.571,0.165,-0.165,144.0,0.99,1202.0,493.09,15.7,6021.0,161.0,-179.0,4.57,0.032,-0.189,0.819,293.85065,38.397751,14.803
2998,FALSE POSITIVE,1,0,0,0,365.25921,236.672,0.148,-0.148,0.0035,13.74,3.1,-3.1,529.0,2.39,268.0,1.23,12.8,5993.0,162.0,-199.0,4.415,0.072,-0.284,1.042,287.25095,44.946308,15.413
2999,FALSE POSITIVE,1,0,0,0,372.72688,175.6195,0.0195,-0.0195,0.9082,12.751,0.714,-0.714,331.7,3.52,326.0,2.67,17.0,6148.0,169.0,-236.0,4.147,0.195,-0.31,1.615,286.05939,45.516804,13.473
3000,FALSE POSITIVE,0,0,1,0,9.9398272,140.8334549,0.008911113748378729,-0.008911113748378729,1.973,4.1198,0.3187360541864822,-0.3187360541864822,478.6,101.71,819.0,106.5,4.3,5798.0,162.0,-203.0,4.507,0.039,-0.221,0.941,298.79892,42.35339,15.579
3001,FALSE POSITIVE,1,0,0,1,0.866346,131.6286,0.00633,-0.00633,0.409,2.011,0.194,-0.194,116.4,1.24,2165.0,5186.18,13.9,6241.0,195.0,-260.0,4.366,0.09,-0.21,1.131,296.11276,39.611599,13.789
3002,FALSE POSITIVE,0,1,1,1,0.885129679,131.88274,0.00637,-0.00637,0.651,3.156,0.172,-0.172,177.3,1.21,1780.0,2373.06,21.2,5792.0,172.0,-190.0,4.547,0.037,-0.213,0.864,298.87418,43.440891,15.766
3003,FALSE POSITIVE,1,0,0,0,56.898749,160.0479,0.0291,-0.0291,0.4491,3.522,0.607,-0.607,514.0,6.33,1107.0,355.22,6.2,9189.0,261.0,-385.0,3.864,0.238,-0.099,2.692,299.83664,45.780731,11.96
3004,FALSE POSITIVE,1,1,1,0,0.438153876,131.5167,0.00118,-0.00118,1.124,1.3885,0.0743,-0.0743,164.8,14.0,2407.0,8008.07,33.4,6032.0,162.0,-198.0,4.508,0.039,-0.208,0.929,295.54755,46.287682,14.84
3005,FALSE POSITIVE,1,0,0,0,398.40957,178.4393,0.0204,-0.0204,0.1165,11.486,0.96,-0.96,880.3,3.33,279.0,1.44,11.0,6251.0,157.0,-203.0,4.378,0.075,-0.328,1.119,284.22879,49.294189,15.244
3006,FALSE POSITIVE,1,0,1,1,0.696286519,131.87824,0.00402,-0.00402,0.985,3.194,0.22,-0.22,120.8,1.34,1969.0,3537.89,19.7,5904.0,160.0,-178.0,4.543,0.039,-0.221,0.867,283.72379,40.23756,15.034
3007,CONFIRMED,0,0,0,0,5.79179934,133.35814,0.00527,-0.00527,0.896,3.474,0.132,-0.132,118.5,1.69,1222.0,528.14,17.7,6174.0,74.0,-86.0,4.244,0.125,-0.125,1.318,292.20471,37.221218,13.96
3008,CONFIRMED,0,0,0,0,129.945392,176.82285,0.00882,-0.00882,0.909,5.786,0.293,-0.293,500.1,1.18,177.0,0.23,13.1,3751.0,75.0,-84.0,4.8,0.065,-0.035,0.443,298.65271,43.955021,14.625
3009,FALSE POSITIVE,0,0,1,0,1.39772545,132.3377,0.00936,-0.00936,0.644,4.129,0.221,-0.221,181.3,1.58,1763.0,2275.72,17.9,6006.0,190.0,-232.0,4.38,0.09,-0.21,1.114,295.67188,40.18037,15.012
3010,FALSE POSITIVE,0,1,0,1,12.4246697,134.0396,0.0227,-0.0227,1.9583,44.07,1.6,-1.6,424.0,168.91,1099.0,344.8,116.9,6550.0,172.0,-235.0,4.094,0.232,-0.257,1.59,297.68881,40.643661,13.398
3011,FALSE POSITIVE,1,0,0,0,383.00806,281.6723,0.0358,-0.0358,0.0358,9.71,1.5,-1.5,632.1,2.2,235.0,0.72,7.6,5750.0,165.0,-164.0,4.538,0.028,-0.25,0.882,283.72955,40.789028,15.371
3012,FALSE POSITIVE,0,0,1,0,0.847588864,131.55971,0.00278,-0.00278,0.507,2.246,0.11,-0.11,67.1,0.91,2144.0,5000.82,21.3,6335.0,150.0,-206.0,4.427,0.056,-0.224,1.072,296.12457,49.726669,14.263
3013,FALSE POSITIVE,1,0,0,0,331.81534,347.0408,0.0392,-0.0392,0.1599,10.56,2.3,-2.3,370.3,1.84,267.0,1.2,7.8,6029.0,151.0,-188.0,4.494,0.042,-0.268,0.956,290.35706,41.76162,15.027
3014,FALSE POSITIVE,0,0,0,1,1.75649346,132.01087,0.00936,-0.00936,0.242,3.429,0.318,-0.318,27.5,1.62,2745.0,13425.76,13.3,6619.0,182.0,-250.0,3.718,0.501,-0.088,3.05,295.77768,50.149025,13.306
3015,FALSE POSITIVE,0,0,1,1,1.8912501,132.6923,0.0171,-0.0171,1.24,7.648,0.315,-0.315,731.0,23.5,1159.0,427.26,31.6,4883.0,174.0,-174.0,4.523,0.078,-0.045,0.794,290.30371,37.924191,16.159
3016,FALSE POSITIVE,0,0,1,0,0.996023763,132.16613,0.00564,-0.00564,1.147,5.412,0.461,-0.461,98.3,18.36,1991.0,3727.96,21.3,6110.0,193.0,-214.0,4.387,0.09,-0.21,1.077,298.56668,40.128239,14.705
3017,FALSE POSITIVE,1,0,1,0,36.616669,156.001,0.111,-0.111,0.3646,8.62,1.6,-1.6,237.4,1.68,548.0,21.35,3.4,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.20786,39.680115,13.482
3018,FALSE POSITIVE,1,0,1,1,0.566795467,131.84,0.00729,-0.00729,0.504,4.712,0.355,-0.355,38.2,0.67,2254.0,6076.99,25.8,5642.0,152.0,-152.0,4.337,0.185,-0.185,1.056,291.25778,42.580139,13.867
3019,FALSE POSITIVE,0,0,1,1,3.67515329,131.681,0.0131,-0.0131,0.73,7.083,0.32,-0.32,56.0,0.71,1150.0,414.64,16.7,5968.0,77.0,-83.0,4.534,0.022,-0.093,0.881,295.42047,40.842659,13.997
3020,FALSE POSITIVE,0,0,1,0,0.715825886,132.06428,0.00371,-0.00371,0.099,1.212,0.133,-0.133,40.6,0.58,1920.0,3196.46,11.0,5640.0,152.0,-152.0,4.486,0.075,-0.175,0.909,297.22046,47.748249,13.467
3021,CONFIRMED,0,0,0,0,26.5487294,137.24401,0.00926,-0.00926,0.21,7.968,0.27,-0.27,142.0,2.54,836.0,115.61,15.3,5456.0,191.0,-172.0,3.802,0.69,-0.23,2.154,299.86182,45.827351,13.961
3022,FALSE POSITIVE,1,0,1,0,1.6911935,132.93323,0.0067,-0.0067,0.903,9.479,0.763,-0.763,2801.0,6.36,1528.0,1292.5,26.7,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.25079,38.404236,12.95
3023,FALSE POSITIVE,0,0,1,1,2.42803503,133.5931,0.0148,-0.0148,0.057,3.045,0.513,-0.513,73.8,0.85,1516.0,1249.87,8.8,6609.0,157.0,-196.0,4.484,0.036,-0.204,0.974,296.99017,47.130661,14.049
3024,FALSE POSITIVE,1,0,0,0,372.94844,217.8357,0.0212,-0.0212,0.4268,13.879,0.888,-0.888,253.5,1.34,233.0,0.7,17.1,5763.0,154.0,-144.0,4.559,0.032,-0.3,0.827,286.22708,44.430328,13.962
3025,FALSE POSITIVE,0,1,1,1,0.787120016,131.73939,0.0019,-0.0019,1.263,3.1648,0.0946,-0.0946,265.5,23.81,1972.0,3579.78,43.3,6112.0,201.0,-201.0,4.481,0.15,-0.1,0.787,295.2811,40.132858,14.964
3026,CONFIRMED,0,0,0,0,6.28384079,133.20513,0.00704,-0.00704,0.101,4.291,0.167,-0.167,35.7,0.73,1108.0,356.49,14.9,5888.0,105.0,-129.0,4.275,0.144,-0.108,1.227,287.37125,39.603569,12.4
3027,FALSE POSITIVE,1,0,0,0,21.131609,139.7493,0.081,-0.081,0.0731,13.66,4.5,-4.5,73.5,0.94,659.0,44.45,6.5,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.20786,39.680115,13.482
3028,FALSE POSITIVE,1,0,0,0,81.675841,158.9694,0.0631,-0.0631,0.3455,11.53,1.6,-1.6,143.4,1.31,420.0,7.33,7.0,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.20786,39.680115,13.482
3029,FALSE POSITIVE,1,0,0,0,28.5463574,159.2763,0.0175,-0.0175,0.2411,9.29,1.3,-1.3,153.3,1.35,596.0,29.76,10.1,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.20786,39.680115,13.482
3030,FALSE POSITIVE,1,0,0,0,72.563291,202.0235,0.0148,-0.0148,0.4863,3.088,0.352,-0.352,332.3,1.99,436.0,8.58,6.4,5780.0,146.2316808787397,-164.97595596755505,4.438,0.12260846943199885,-0.1426957652840006,1.0,294.20786,39.680115,13.482
3031,CONFIRMED,0,0,0,0,174.510276,201.47056,0.00966,-0.00966,0.024,6.689,0.345,-0.345,1530.0,1.74,186.0,0.28,14.8,4367.0,124.0,-155.0,4.822,0.06,-0.054,0.452,300.48816,44.46067,15.873
3032,FALSE POSITIVE,1,0,0,0,15.705388,135.0768,0.0129,-0.0129,0.6449,4.871,0.511,-0.511,283.7,3.3,1181.0,459.41,10.6,7454.0,237.0,-310.0,4.107,0.097,-0.358,1.853,296.77271,47.158539,13.362
3033,FALSE POSITIVE,1,0,0,0,7.65270746,134.46038,0.00619,-0.00619,0.97,79.8969,0.0,0.0,641.1,3.21,989.0,226.81,254.3,6328.0,151.0,-189.0,4.481,0.05,-0.2,0.963,295.50211,38.98354,13.099
3034,CONFIRMED,0,0,0,0,2.27164952,131.82601,0.00731,-0.00731,0.01,4.054,0.196,-0.196,82.4,0.97,1522.0,1269.46,12.7,6274.0,174.0,-240.0,4.434,0.056,-0.224,1.062,295.32983,42.534962,15.332
3035,FALSE POSITIVE,0,0,1,0,3.84835742,133.25649,0.00694,-0.00694,0.671,10.18,0.224,-0.224,84.2,0.77,1051.0,288.62,32.8,5709.0,154.0,-154.0,4.57,0.042,-0.168,0.798,297.50562,39.756802,13.656
3036,FALSE POSITIVE,0,0,1,0,1.0388961,132.37849,0.00836,-0.00836,1.7017,4.755,0.573,-0.573,600.8,114.1,2494.0,9145.54,14.7,7043.0,182.0,-256.0,4.264,0.071,-0.422,1.45,290.86606,40.901581,12.114
3037,FALSE POSITIVE,1,0,0,0,293.76887,257.9779,0.0357,-0.0357,0.753,4.68,1.1,-1.1,462.0,1.97,271.0,1.28,4.0,6074.0,174.0,-176.0,4.522,0.049,-0.3,0.847,295.15546,44.294861,15.099
3038,FALSE POSITIVE,0,0,1,1,1.87885327,133.08861,0.00982,-0.00982,0.513,3.302,0.323,-0.323,120.9,0.97,1406.0,922.49,12.1,5851.0,139.0,-157.0,4.534,0.05,-0.2,0.863,297.42743,39.781139,13.689
3039,FALSE POSITIVE,0,1,1,0,0.785473311,131.861548,0.00091,-0.00091,0.389,1.3911,0.0296,-0.0296,339.6,1.61,1769.0,2325.64,57.0,5356.0,175.0,-159.0,4.466,0.1,-0.125,0.871,298.92361,40.749538,14.333
3040,FALSE POSITIVE,0,0,1,1,5.2438982,132.6882,0.0248,-0.0248,0.644,7.881,0.432,-0.432,162.2,1.24,1026.0,262.14,18.7,5804.0,172.0,-190.0,4.473,0.078,-0.195,0.927,291.8269,41.7099,15.563
3041,FALSE POSITIVE,0,1,1,0,441.877824,251.778,0.0109,-0.0109,1.5335,6.647,0.72,-0.72,1300.0,39.55,158.0,0.15,15.2,4437.0,133.0,-129.0,4.629,0.054,-0.03,0.635,297.78012,41.209229,15.05
3042,FALSE POSITIVE,0,0,0,1,2.9761504,132.9276,0.041,-0.041,0.064,6.079,0.867,-0.867,259.5,1.02,811.0,102.54,8.3,4236.0,129.0,-142.0,4.612,0.052,-0.017,0.664,290.15723,38.52438,15.104
3043,CONFIRMED,0,0,0,0,64.0019669,132.61779,0.00688,-0.00688,0.701,4.724,0.231,-0.231,1112.5,2.48,322.0,2.55,14.2,4652.0,74.0,-83.0,4.617,0.02,-0.032,0.697,301.72076,44.41206,15.856
3044,CONFIRMED,0,0,0,0,4.83809469,135.1562,0.0107,-0.0107,0.014,1.096,0.135,-0.135,1544.0,0.79,354.0,3.7,11.3,3187.0,62.0,-88.0,5.091,0.01,-0.01,0.2,289.37668,41.158672,17.058
3045,FALSE POSITIVE,1,0,0,0,361.91436,241.7138,0.0231,-0.0231,0.6901,8.68,1.2,-1.2,228.2,1.84,297.0,1.84,13.0,6247.0,192.0,-231.0,4.309,0.139,-0.251,1.147,286.40723,44.527355,13.971
